417,46	1089,52
417,66	1208,30
417,87	1249,26
418,08	1191,92
418,28	1249,26
418,49	1490,92
418,70	1654,76
418,90	1662,95
419,11	1787,88
419,31	2396,12
419,52	2752,47
419,73	2953,17
419,93	2912,21
420,14	2844,63
420,35	2484,19
420,55	1675,24
420,76	1583,08
420,97	1296,36
421,17	1366,00
421,38	1460,20
421,58	1572,84
421,79	1705,96
422,00	1814,50
422,20	2035,68
422,41	2125,79
422,62	2275,29
422,82	2684,89
423,03	3399,63
423,23	3956,68
423,44	3854,28
423,65	4052,93
423,85	4046,79
424,06	3504,07
424,26	2463,71
424,47	2238,43
424,68	1994,72
424,88	2105,31
425,09	2056,16
425,29	2301,92
425,50	2869,20
425,71	2910,16
425,91	3528,65
426,12	3829,70
426,32	4403,13
426,53	4499,39
426,74	4829,11
426,94	5048,24
427,15	6385,57
427,35	7270,29
427,56	7569,29
427,77	7227,28
427,97	6948,76
428,18	5646,25
428,38	3547,08
428,59	2103,26
428,79	1437,67
429,00	1036,27
429,21	802,80
429,41	647,16
429,62	616,44
429,82	462,84
430,03	448,51
430,23	419,83
430,44	260,09
430,65	432,12
430,85	245,76
431,06	296,96
431,26	323,58
431,47	325,63
431,67	378,87
431,88	450,55
432,09	391,16
432,29	270,33
432,50	395,26
432,70	399,35
432,91	522,23
433,11	612,34
433,32	436,22
433,52	516,09
433,73	645,11
433,93	714,74
434,14	767,99
434,35	839,67
434,55	792,56
434,76	735,22
434,96	645,11
435,17	526,33
435,37	538,62
435,58	456,70
435,78	448,51
435,99	436,22
436,19	258,04
436,40	276,48
436,60	325,63
436,81	174,08
437,02	299,00
437,22	276,48
437,43	219,13
437,63	372,73
437,84	188,41
438,04	208,89
438,25	251,90
438,45	221,18
438,66	258,04
438,86	280,57
439,07	270,33
439,27	296,96
439,48	301,05
439,68	303,10
439,89	382,97
440,09	432,12
440,30	391,16
440,50	317,44
440,71	372,73
440,91	438,27
441,12	471,03
441,32	524,28
441,53	442,36
441,73	587,77
441,94	303,10
442,14	303,10
442,35	378,87
442,55	321,53
442,76	333,82
442,96	268,28
443,17	358,39
443,37	276,48
443,58	256,00
443,78	294,91
443,99	389,11
444,19	229,37
444,39	210,94
444,60	282,62
444,80	372,73
445,01	346,11
445,21	319,48
445,42	372,73
445,62	444,41
445,83	370,68
446,03	489,46
446,24	522,23
446,44	464,89
446,65	468,98
446,85	483,32
447,06	573,43
447,26	403,45
447,46	423,93
447,67	555,00
447,87	526,33
448,08	583,67
448,28	788,47
448,49	628,73
448,69	755,70
448,90	690,17
449,10	673,78
449,31	552,95
449,51	524,28
449,71	411,64
449,92	333,82
450,12	399,35
450,33	405,50
450,53	337,91
450,74	567,29
450,94	499,70
451,14	511,99
451,35	454,65
451,55	557,05
451,76	567,29
451,96	446,46
452,17	464,89
452,37	366,59
452,57	448,51
452,78	421,88
452,98	460,79
453,19	483,32
453,39	555,00
453,60	473,08
453,80	548,86
454,00	358,39
454,21	481,27
454,41	587,77
454,62	557,05
454,82	815,09
455,02	714,74
455,23	829,43
455,43	763,89
455,64	808,95
455,84	665,59
456,04	509,94
456,25	643,06
456,45	581,62
456,66	659,45
456,86	614,39
457,06	708,60
457,27	647,16
457,47	673,78
457,68	653,30
457,88	632,82
458,08	737,27
458,29	593,91
458,49	630,77
458,69	612,34
458,90	729,08
459,10	694,26
459,31	913,39
459,51	1179,63
459,71	1081,33
459,92	1118,19
460,12	1181,68
460,32	966,64
460,53	778,23
460,73	595,96
460,94	511,99
461,14	460,79
461,34	428,03
461,55	575,48
461,75	380,92
461,95	542,71
462,16	540,66
462,36	624,63
462,56	772,08
462,77	690,17
462,97	686,07
463,17	817,14
463,38	819,19
463,58	890,87
463,78	995,31
463,99	923,63
464,19	1009,65
464,40	1226,73
464,60	1533,93
464,80	1597,42
465,01	1734,63
465,21	1679,33
465,41	1470,44
465,62	1212,40
465,82	1060,85
466,02	811,00
466,23	667,64
466,43	638,97
466,63	487,42
466,84	464,89
467,04	403,45
467,24	413,69
467,44	407,55
467,65	520,18
467,85	583,67
468,05	583,67
468,26	559,10
468,46	624,63
468,66	772,08
468,87	790,52
469,07	847,86
469,27	821,24
469,48	972,79
469,68	954,35
469,88	946,16
470,09	1110,00
470,29	1298,41
470,49	1751,01
470,69	1675,24
470,90	1732,58
471,10	1667,05
471,30	1361,90
471,51	1028,08
471,71	794,61
471,91	636,92
472,11	497,66
472,32	481,27
472,52	276,48
472,72	407,55
472,93	339,96
473,13	239,61
473,33	274,43
473,53	270,33
473,74	163,84
473,94	116,73
474,14	266,24
474,35	284,67
474,55	161,79
474,75	147,45
474,95	206,84
475,16	296,96
475,36	317,44
475,56	319,48
475,76	233,47
475,97	223,23
476,17	223,23
476,37	212,99
476,58	221,18
476,78	251,90
476,98	108,54
477,18	290,81
477,39	276,48
477,59	204,80
477,79	133,12
477,99	145,41
478,20	346,11
478,40	305,15
478,60	262,14
478,80	221,18
479,01	262,14
479,21	249,85
479,41	294,91
479,61	395,26
479,81	159,74
480,02	239,61
480,22	245,76
480,42	278,52
480,62	389,11
480,83	389,11
481,03	344,06
481,23	323,58
481,43	382,97
481,64	434,17
481,84	299,00
482,04	311,29
482,24	294,91
482,44	241,66
482,65	233,47
482,85	331,77
483,05	278,52
483,25	301,05
483,45	221,18
483,66	235,52
483,86	235,52
484,06	225,28
484,26	196,61
484,47	247,80
484,67	352,25
484,87	280,57
485,07	368,63
485,27	339,96
485,47	327,67
485,68	378,87
485,88	391,16
486,08	395,26
486,28	370,68
486,48	425,98
486,69	417,79
486,89	397,31
487,09	389,11
487,29	387,07
487,49	360,44
487,70	468,98
487,90	436,22
488,10	421,88
488,30	456,70
488,50	413,69
488,70	503,80
488,91	456,70
489,11	323,58
489,31	354,30
489,51	329,72
489,71	385,02
489,91	387,07
490,12	387,07
490,32	458,74
490,52	352,25
490,72	524,28
490,92	604,15
491,12	501,75
491,33	538,62
491,53	587,77
491,73	563,19
491,93	524,28
492,13	454,65
492,33	442,36
492,53	303,10
492,74	415,74
492,94	372,73
493,14	362,49
493,34	378,87
493,54	372,73
493,74	397,31
493,94	385,02
494,15	425,98
494,35	368,63
494,55	411,64
494,75	432,12
494,95	284,67
495,15	468,98
495,35	555,00
495,56	468,98
495,76	548,86
495,96	497,66
496,16	440,31
496,36	360,44
496,56	423,93
496,76	317,44
496,96	391,16
497,16	421,88
497,37	303,10
497,57	360,44
497,77	266,24
497,97	260,09
498,17	339,96
498,37	299,00
498,57	333,82
498,77	360,44
498,97	284,67
499,18	315,39
499,38	284,67
499,58	397,31
499,78	454,65
499,98	606,20
500,18	684,02
500,38	620,53
500,58	811,00
500,78	757,75
500,98	784,37
501,18	733,17
501,39	655,35
501,59	657,40
501,79	546,81
501,99	423,93
502,19	428,03
502,39	487,42
502,59	327,67
502,79	532,47
502,99	452,60
503,19	346,11
503,39	366,59
503,59	348,15
503,79	372,73
504,00	333,82
504,20	473,08
504,40	505,85
504,60	468,98
504,80	505,85
505,00	520,18
505,20	401,40
505,40	456,70
505,60	501,75
505,80	481,27
506,00	489,46
506,20	514,04
506,40	587,77
506,60	503,80
506,80	559,10
507,00	696,31
507,20	718,84
507,40	851,95
507,60	856,05
507,81	749,56
508,01	616,44
508,21	593,91
508,41	456,70
508,61	428,03
508,81	442,36
509,01	360,44
509,21	409,59
509,41	352,25
509,61	397,31
509,81	454,65
510,01	479,22
510,21	593,91
510,41	585,72
510,61	700,41
510,81	671,73
511,01	440,31
511,21	528,38
511,41	557,05
511,61	460,79
511,81	434,17
512,01	432,12
512,21	372,73
512,41	366,59
512,61	532,47
512,81	522,23
513,01	577,53
513,21	536,57
513,41	555,00
513,61	520,18
513,81	618,49
514,01	655,35
514,21	813,04
514,41	819,19
514,61	948,21
514,81	1075,18
515,01	1296,36
515,21	1120,24
515,41	1107,95
515,61	1099,76
515,81	1075,18
516,01	905,20
516,21	772,08
516,41	700,41
516,61	692,21
516,81	716,79
517,01	604,15
517,21	620,53
517,41	657,40
517,61	710,65
517,81	708,60
518,01	661,49
518,21	686,07
518,40	600,05
518,60	559,10
518,80	614,39
519,00	698,36
519,20	671,73
519,40	630,77
519,60	702,45
519,80	669,69
520,00	565,24
520,20	524,28
520,40	780,28
520,60	555,00
520,80	647,16
521,00	618,49
521,20	831,48
521,40	1210,35
521,60	1445,87
521,80	1501,16
522,00	1531,88
522,19	1714,15
522,39	1304,56
522,59	1218,54
522,79	1269,74
522,99	892,91
523,19	692,21
523,39	577,53
523,59	503,80
523,79	448,51
523,99	489,46
524,19	434,17
524,39	354,30
524,59	323,58
524,79	278,52
524,98	231,42
525,18	241,66
525,38	305,15
525,58	393,21
525,78	229,37
525,98	225,28
526,18	284,67
526,38	274,43
526,58	219,13
526,78	319,48
526,97	251,90
527,17	319,48
527,37	346,11
527,57	221,18
527,77	329,72
527,97	329,72
528,17	274,43
528,37	387,07
528,57	309,24
528,77	350,20
528,96	323,58
529,16	321,53
529,36	309,24
529,56	397,31
529,76	372,73
529,96	344,06
530,16	430,07
530,36	446,46
530,55	335,87
530,75	309,24
530,95	497,66
531,15	376,83
531,35	282,62
531,55	501,75
531,75	393,21
531,94	421,88
532,14	389,11
532,34	421,88
532,54	622,58
532,74	475,13
532,94	421,88
533,14	442,36
533,33	462,84
